[setup] Using binary: /root/tacet/target/release/benchmark
[setup] Output root:  /root/bench-results/ablation-v3

==========================================
=== Config: baseline
=== Env:    <library defaults>
=== Output: /root/bench-results/ablation-v3/baseline
==========================================
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)

  Resuming: 5760 results loaded from checkpoint

Completed in 259.3s

Raw results already written to: /root/bench-results/ablation-v3/baseline/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/baseline/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/baseline/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 259.3s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1228 |
| shift | 2σ | iid | 0.0% | [0.0%, 3.1%] | 1055 |
| shift | 2σ | iid | 0.0% | [0.0%, 3.1%] | 1063 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1237 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1246 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1247 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1245 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1226 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1232 |
| shift | 4σ | iid | 100.0% | [96.9%, 100.0%] | 1067 |
| shift | 4σ | iid | 0.0% | [0.0%, 3.1%] | 1076 |
| shift | 20σ | ar1-0.3 | 100.0% | [96.9%, 100.0%] | 1342 |
| shift | 20σ | ar1-0.3 | 6.7% | [3.4%, 12.6%] | 1334 |
| shift | 20σ | ar1-0.6 | 100.0% | [96.9%, 100.0%] | 1338 |
| shift | 20σ | ar1-0.6 | 0.8% | [0.1%, 4.6%] | 1332 |
| shift | 20σ | ar1-0.8 | 0.8% | [0.1%, 4.6%] | 1336 |
| shift | 20σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1337 |
| shift | 20σ | iid | 100.0% | [96.9%, 100.0%] | 1129 |
| shift | 20σ | iid | 0.0% | [0.0%, 3.1%] | 1130 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1221 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1222 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1214 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1214 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1213 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1213 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1048 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1048 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1048 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1048 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1051 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.1%] | 1048 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1222 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1226 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1218 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1219 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1219 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1213 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 3.1%] | 1049 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 3.1%] | 1048 |
| tail | 1σ | ar1-0.3 | 65.8% | [57.0%, 73.7%] | 1228 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1229 |
| tail | 1σ | ar1-0.6 | 8.3% | [4.6%, 14.7%] | 1224 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1230 |
| tail | 1σ | ar1-0.8 | 1.7% | [0.5%, 5.9%] | 1218 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1218 |
| tail | 1σ | iid | 100.0% | [96.9%, 100.0%] | 1080 |
| tail | 1σ | iid | 0.0% | [0.0%, 3.1%] | 1073 |
| tail | 2σ | ar1-0.3 | 95.8% | [90.6%, 98.2%] | 1252 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1254 |
| tail | 2σ | ar1-0.6 | 42.5% | [34.0%, 51.4%] | 1233 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1241 |
| tail | 2σ | ar1-0.8 | 20.8% | [14.5%, 28.9%] | 1229 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1239 |
| tail | 2σ | iid | 100.0% | [96.9%, 100.0%] | 1080 |
| tail | 2σ | iid | 0.0% | [0.0%, 3.1%] | 1081 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1259 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1257 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1249 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1234 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1244 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1242 |
| tail | 4σ | iid | 0.0% | [0.0%, 3.1%] | 1070 |
| tail | 4σ | iid | 0.0% | [0.0%, 3.1%] | 1079 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1260 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 3.1%] | 1261 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1246 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 3.1%] | 1254 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1243 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 3.1%] | 1237 |
| tail | 20σ | iid | 0.0% | [0.0%, 3.1%] | 1085 |
| tail | 20σ | iid | 0.0% | [0.0%, 3.1%] | 1083 |


[nu_ell_cauchy] completed in 507s
[nu_ell_cauchy] rows=11520 outcomes:    1330 fail    4580 inconclusive    5610 pass 

==========================================
=== Config: nu_prior_low
=== Env:    TACET_ABLATION_NU_PRIOR=2.5 
=== Output: /root/bench-results/ablation-v3/nu_prior_low
==========================================
[ablation] overrides: pi0=None alpha=None beta=None kl_min=None nu_ℓ=None nu_prior=Some(2.5)
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)

  Resuming: 5760 results loaded from checkpoint

Completed in 257.0s

Raw results already written to: /root/bench-results/ablation-v3/nu_prior_low/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/nu_prior_low/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/nu_prior_low/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 257.0s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 100% | 100% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 2% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1205 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1221 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1216 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1202 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1214 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1219 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1054 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1056 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1054 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1056 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1054 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1056 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1054 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1056 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1054 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1056 |
| shift | 0.2σ | ar1-0.3 | 71.7% | [59.2%, 81.5%] | 1213 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1220 |
| shift | 0.2σ | ar1-0.6 | 36.7% | [25.6%, 49.3%] | 1217 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1223 |
| shift | 0.2σ | ar1-0.8 | 13.3% | [6.9%, 24.2%] | 1208 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1202 |
| shift | 0.2σ | iid | 100.0% | [94.0%, 100.0%] | 1034 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1038 |
| shift | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1230 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1222 |
| shift | 1σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1215 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1212 |
| shift | 1σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1207 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1218 |
| shift | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1056 |
| shift | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1061 |
| shift | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1232 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1236 |
| shift | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1223 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1215 |
| shift | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1217 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1222 |
| shift | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1060 |
| shift | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1057 |
| shift | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1235 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1217 |
| shift | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1226 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1224 |
| shift | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1240 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1236 |
| shift | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1059 |
| shift | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1062 |
| shift | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1339 |
| shift | 20σ | ar1-0.3 | 40.0% | [28.6%, 52.6%] | 1326 |
| shift | 20σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1337 |
| shift | 20σ | ar1-0.6 | 21.7% | [13.1%, 33.6%] | 1341 |
| shift | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1340 |
| shift | 20σ | ar1-0.8 | 10.0% | [4.7%, 20.1%] | 1334 |
| shift | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1122 |
| shift | 20σ | iid | 1.7% | [0.3%, 8.9%] | 1121 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1221 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1225 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1198 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1196 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1198 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1200 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1038 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1038 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1038 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1038 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1047 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1038 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1205 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1223 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1208 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1198 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1218 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1219 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1054 |
| tail | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1052 |
| tail | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1232 |
| tail | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1224 |
| tail | 1σ | ar1-0.6 | 86.7% | [75.8%, 93.1%] | 1236 |
| tail | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1230 |
| tail | 1σ | ar1-0.8 | 45.0% | [33.1%, 57.5%] | 1207 |
| tail | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1210 |
| tail | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1065 |
| tail | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1069 |
| tail | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1240 |
| tail | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1245 |
| tail | 2σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1255 |
| tail | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1249 |
| tail | 2σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1232 |
| tail | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1232 |
| tail | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1074 |
| tail | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1080 |
| tail | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1238 |
| tail | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1248 |
| tail | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1244 |
| tail | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1251 |
| tail | 4σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1251 |
| tail | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1226 |
| tail | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1077 |
| tail | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1079 |
| tail | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1256 |
| tail | 20σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1258 |
| tail | 20σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1247 |
| tail | 20σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1261 |
| tail | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1248 |
| tail | 20σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1247 |
| tail | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1068 |
| tail | 20σ | iid | 0.0% | [0.0%, 6.0%] | 1085 |


[nu_prior_low] completed in 257s
[nu_prior_low] rows=11840 outcomes:    4095 fail    1685 inconclusive    6060 pass 

==========================================
=== Config: nu_prior_high
=== Env:    TACET_ABLATION_NU_PRIOR=16 
=== Output: /root/bench-results/ablation-v3/nu_prior_high
==========================================
[ablation] overrides: pi0=None alpha=None beta=None kl_min=None nu_ℓ=None nu_prior=Some(16.0)
=== Timing Tool Benchmark Suite ===

Configuration:
  Preset: medium
  Samples per class: 10000
  Datasets per point: 120
  Effect multipliers: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
  Effect patterns: ["shift", "tail"]
  Noise models: ["iid", "ar1-0.3", "ar1-0.6", "ar1-0.8"]
  Mode: synthetic
  Checkpoint: RESUME (loading existing results)
  Tools: ["tacet"]
  Total points: 48
  Total datasets: 5760
  Total tool runs: 5760
  Batched: 12 batches of 500 datasets (~160MB peak memory)

  Resuming: 5760 results loaded from checkpoint

Completed in 257.7s

Raw results already written to: /root/bench-results/ablation-v3/nu_prior_high/benchmark_results.csv
Wrote summary to: /root/bench-results/ablation-v3/nu_prior_high/benchmark_summary.csv
Wrote report to: /root/bench-results/ablation-v3/nu_prior_high/benchmark_report.md

# Benchmark Results (medium)

## Configuration

- **Preset**: medium
- **Samples per class**: 10000
- **Datasets per point**: 120
- **Effect multipliers**: [0.0, 0.2, 1.0, 2.0, 4.0, 20.0]
- **Total execution time**: 257.7s

## False Positive Rate (effect = 0)

| Tool | iid | ar1-0.3 | ar1-0.6 | ar1-0.8 |
|------|--------|--------|--------|--------|
| tacet (θ=0.4ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |
| tacet (θ=100ns) | 0.0% ± 1.8% | 0.0% ± 3.0% | 0.0% ± 3.0% | 0.0% ± 3.0% |

## Power (Detection Rate)

| Tool | 0.2σ | 1σ | 2σ | 4σ | 20σ |
|------|------|------|------|------|------|
| tacet (θ=0.4ns) | 100% | 100% | 100% | 100% | 100% |
| tacet (θ=100ns) | 0% | 0% | 0% | 0% | 2% |

## Detailed Results by Tool

### tacet

| Pattern | Effect | Noise | Rate | 95% CI | Time (ms) |
|---------|--------|-------|------|--------|----------|
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1214 |
| shift | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1219 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1201 |
| shift | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1199 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1214 |
| shift | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1218 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1059 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1060 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1059 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1060 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1059 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1060 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1059 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1060 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1059 |
| shift | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1060 |
| shift | 0.2σ | ar1-0.3 | 73.3% | [61.0%, 82.9%] | 1210 |
| shift | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1226 |
| shift | 0.2σ | ar1-0.6 | 40.0% | [28.6%, 52.6%] | 1209 |
| shift | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1202 |
| shift | 0.2σ | ar1-0.8 | 13.3% | [6.9%, 24.2%] | 1196 |
| shift | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1201 |
| shift | 0.2σ | iid | 100.0% | [94.0%, 100.0%] | 1035 |
| shift | 0.2σ | iid | 0.0% | [0.0%, 6.0%] | 1032 |
| shift | 1σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1214 |
| shift | 1σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1225 |
| shift | 1σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1222 |
| shift | 1σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1212 |
| shift | 1σ | ar1-0.8 | 98.3% | [91.1%, 99.7%] | 1200 |
| shift | 1σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1223 |
| shift | 1σ | iid | 100.0% | [94.0%, 100.0%] | 1058 |
| shift | 1σ | iid | 0.0% | [0.0%, 6.0%] | 1054 |
| shift | 2σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1221 |
| shift | 2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1229 |
| shift | 2σ | ar1-0.6 | 70.0% | [57.5%, 80.1%] | 1223 |
| shift | 2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1222 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1213 |
| shift | 2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1220 |
| shift | 2σ | iid | 100.0% | [94.0%, 100.0%] | 1056 |
| shift | 2σ | iid | 0.0% | [0.0%, 6.0%] | 1056 |
| shift | 4σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1238 |
| shift | 4σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1248 |
| shift | 4σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1245 |
| shift | 4σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1228 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1236 |
| shift | 4σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1220 |
| shift | 4σ | iid | 100.0% | [94.0%, 100.0%] | 1055 |
| shift | 4σ | iid | 0.0% | [0.0%, 6.0%] | 1055 |
| shift | 20σ | ar1-0.3 | 100.0% | [94.0%, 100.0%] | 1331 |
| shift | 20σ | ar1-0.3 | 40.0% | [28.6%, 52.6%] | 1333 |
| shift | 20σ | ar1-0.6 | 100.0% | [94.0%, 100.0%] | 1326 |
| shift | 20σ | ar1-0.6 | 21.7% | [13.1%, 33.6%] | 1333 |
| shift | 20σ | ar1-0.8 | 100.0% | [94.0%, 100.0%] | 1331 |
| shift | 20σ | ar1-0.8 | 11.7% | [5.8%, 22.2%] | 1332 |
| shift | 20σ | iid | 100.0% | [94.0%, 100.0%] | 1118 |
| shift | 20σ | iid | 1.7% | [0.3%, 8.9%] | 1118 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1206 |
| tail | 0σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1210 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1221 |
| tail | 0σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1225 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1210 |
| tail | 0σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1210 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1045 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1039 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1045 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1039 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1045 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1039 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1045 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1039 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1045 |
| tail | 0σ | iid | 0.0% | [0.0%, 3.7%] | 1039 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1198 |
| tail | 0.2σ | ar1-0.3 | 0.0% | [0.0%, 6.0%] | 1198 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1211 |
| tail | 0.2σ | ar1-0.6 | 0.0% | [0.0%, 6.0%] | 1219 |
| tail | 0.2σ | ar1-0.8 | 0.0% | [0.0%, 6.0%] | 1216 |
